prompt,skill,model,condition,rep,item_type,item_text,verdict,credit,contribution,contested,evidence_quote
qdrant-hybrid-search-combining,qdrant-search-quality,sonnet,with-skill,2,must,Warns explicitly against a naive linear/weighted combination of the raw incomparable scores - the likely reason the merged ranking is worse than either alone,met,1.0,1.0,,naive score-sum/linear-combination fusion — that's the known-bad pattern
qdrant-hybrid-search-combining,qdrant-search-quality,sonnet,with-skill,2,must,"Frames the reranker option as late-interaction / multivector fusion (or using a vector as the combiner): most precise but highest compute, for when top-K precision justifies the cost",met,1.0,1.0,,late-interaction (ColBERT-style) reranker over the fused candidates... It's the most expensive option
qdrant-hybrid-search-combining,qdrant-search-quality,sonnet,with-skill,2,must,"Notes weighted RRF can let one retriever dominate, but weights must be tuned per dataset/score distribution, not guessed ('vibe' weights)",met,1.0,1.0,,"only after fitting weights to your actual score distributions on a sample, not by vibes"
qdrant-hybrid-search-combining,qdrant-search-quality,sonnet,with-skill,2,bonus,Mentions custom fusion via a formula query (combine score + payload with decay/normalization) for bespoke control,absent,0.0,0.0,,
qdrant-hybrid-search-combining,qdrant-search-quality,sonnet,with-skill,2,avoid,Picks a fusion method without running comparative experiments on their own data,clean,0.0,0.0,,
qdrant-hybrid-search-combining,qdrant-search-quality,sonnet,with-skill,2,avoid,Recommends late-interaction reranking without evaluating cheaper analogues (e.g. MUVERA) first,clean,0.0,0.0,,
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,no-skill,1,must,Recommends adding a sparse vector for lexical/exact matching alongside the dense vector (payload filtering gives no ranking score),met,1.0,1.0,,Fusion layer (combining sparse + dense)
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,no-skill,1,must,"Suggests BM25 as the baseline sparse option (built-in, server-side, works out-of-domain)",met,1.0,1.0,,BM25 is the practical choice here
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,no-skill,1,must,Flags that tokenization/stemming config critically affects exact matches on SKUs / part numbers,met,1.0,1.0,,Don't stem SKU/part-number fields—these are identifiers
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,no-skill,1,must,Addresses German content — BM25 must be configured per language; several learned options (BM42/miniCOIL/SPLADE FastEmbed) are English-only,met,1.0,1.0,,Use a German stemmer (Snowball/Porter2 has German rules)
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,no-skill,1,bonus,Mentions named vectors must be configured at collection creation (can't be added later),absent,0.0,0.0,,
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,no-skill,1,bonus,"Notes alternatives (SPLADE++ term expansion, external bge-m3 for multilingual) with tradeoffs",absent,0.0,0.0,,
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,no-skill,1,avoid,Recommends a sparse model without evaluating quality/resources on the user's own data,clean,0.0,0.0,,
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,no-skill,1,avoid,Proposes payload filtering as the ranking solution for keyword relevance,clean,0.0,0.0,,
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,no-skill,2,must,Recommends adding a sparse vector for lexical/exact matching alongside the dense vector (payload filtering gives no ranking score),met,1.0,1.0,,your best bet for the sparse component
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,no-skill,2,must,"Suggests BM25 as the baseline sparse option (built-in, server-side, works out-of-domain)",met,1.0,1.0,,**BM25** is your best bet for the sparse component
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,no-skill,2,must,Flags that tokenization/stemming config critically affects exact matches on SKUs / part numbers,met,1.0,1.0,,Tokenization is your first failure point
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,no-skill,2,must,Addresses German content — BM25 must be configured per language; several learned options (BM42/miniCOIL/SPLADE FastEmbed) are English-only,met,1.0,1.0,,use standard German stopword lists
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,no-skill,2,bonus,Mentions named vectors must be configured at collection creation (can't be added later),absent,0.0,0.0,,
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,no-skill,2,bonus,"Notes alternatives (SPLADE++ term expansion, external bge-m3 for multilingual) with tradeoffs",absent,0.0,0.0,,
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,no-skill,2,avoid,Recommends a sparse model without evaluating quality/resources on the user's own data,clean,0.0,0.0,,
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,no-skill,2,avoid,Proposes payload filtering as the ranking solution for keyword relevance,clean,0.0,0.0,,
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,with-skill,1,must,Recommends adding a sparse vector for lexical/exact matching alongside the dense vector (payload filtering gives no ranking score),met,1.0,1.0,,`sku_sparse` (BM25 on product codes—exact/keyword matches)
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,with-skill,1,must,"Suggests BM25 as the baseline sparse option (built-in, server-side, works out-of-domain)",met,1.0,1.0,,"It's built into Qdrant, works out-of-domain"
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,with-skill,1,must,Flags that tokenization/stemming config critically affects exact matches on SKUs / part numbers,met,1.0,1.0,,Tokenization and stemming will destroy exact matches
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,with-skill,1,must,Addresses German content — BM25 must be configured per language; several learned options (BM42/miniCOIL/SPLADE FastEmbed) are English-only,met,1.0,1.0,,"language-configurable—unlike learned sparse models (SPLADE++, miniCOIL) which only handle English"
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,with-skill,1,bonus,Mentions named vectors must be configured at collection creation (can't be added later),absent,0.0,0.0,,
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,with-skill,1,bonus,"Notes alternatives (SPLADE++ term expansion, external bge-m3 for multilingual) with tradeoffs",met,1.0,1.0,,"Use `BAAI/bge-m3` (multilingual, supports German + English), but it requires FastEmbed"
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,with-skill,1,avoid,Recommends a sparse model without evaluating quality/resources on the user's own data,clean,0.0,0.0,,
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,with-skill,1,avoid,Proposes payload filtering as the ranking solution for keyword relevance,clean,0.0,0.0,,
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,with-skill,2,must,Recommends adding a sparse vector for lexical/exact matching alongside the dense vector (payload filtering gives no ranking score),met,1.0,1.0,,Use hybrid search with both dense and sparse vectors
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,with-skill,2,must,"Suggests BM25 as the baseline sparse option (built-in, server-side, works out-of-domain)",met,1.0,1.0,,BM25 (your most robust default)... Built into Qdrant
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,with-skill,2,must,Flags that tokenization/stemming config critically affects exact matches on SKUs / part numbers,met,1.0,1.0,,No stemming/lemmatization on structured identifiers
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,with-skill,2,must,Addresses German content — BM25 must be configured per language; several learned options (BM42/miniCOIL/SPLADE FastEmbed) are English-only,met,1.0,1.0,,use a language-aware stemmer (Snowball supports German)
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,with-skill,2,bonus,Mentions named vectors must be configured at collection creation (can't be added later),absent,0.0,0.0,,
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,with-skill,2,bonus,"Notes alternatives (SPLADE++ term expansion, external bge-m3 for multilingual) with tradeoffs",absent,0.0,0.0,,
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,with-skill,2,avoid,Recommends a sparse model without evaluating quality/resources on the user's own data,clean,0.0,0.0,,
qdrant-hybrid-search-prefetches,qdrant-search-quality,haiku,with-skill,2,avoid,Proposes payload filtering as the ranking solution for keyword relevance,clean,0.0,0.0,,
qdrant-hybrid-search-prefetches,qdrant-search-quality,sonnet,no-skill,1,must,Recommends adding a sparse vector for lexical/exact matching alongside the dense vector (payload filtering gives no ranking score),met,1.0,1.0,,trivial to combine with vector search in a standard hybrid setup
qdrant-hybrid-search-prefetches,qdrant-search-quality,sonnet,no-skill,1,must,"Suggests BM25 as the baseline sparse option (built-in, server-side, works out-of-domain)",met,1.0,1.0,,Use BM25 (via a proper tokenizer/analyzer pipeline)
qdrant-hybrid-search-prefetches,qdrant-search-quality,sonnet,no-skill,1,must,Flags that tokenization/stemming config critically affects exact matches on SKUs / part numbers,met,1.0,1.0,,Tokenizer must not mangle SKUs.
qdrant-hybrid-search-prefetches,qdrant-search-quality,sonnet,no-skill,1,must,Addresses German content — BM25 must be configured per language; several learned options (BM42/miniCOIL/SPLADE FastEmbed) are English-only,met,1.0,1.0,,German text needs a language-aware analyzer
qdrant-hybrid-search-prefetches,qdrant-search-quality,sonnet,no-skill,1,bonus,Mentions named vectors must be configured at collection creation (can't be added later),absent,0.0,0.0,,
qdrant-hybrid-search-prefetches,qdrant-search-quality,sonnet,no-skill,1,bonus,"Notes alternatives (SPLADE++ term expansion, external bge-m3 for multilingual) with tradeoffs",met,1.0,1.0,,SPLADE variants do exist with domain-adapted vocabularies
qdrant-hybrid-search-prefetches,qdrant-search-quality,sonnet,no-skill,1,avoid,Recommends a sparse model without evaluating quality/resources on the user's own data,clean,0.0,0.0,,
qdrant-hybrid-search-prefetches,qdrant-search-quality,sonnet,no-skill,1,avoid,Proposes payload filtering as the ranking solution for keyword relevance,clean,0.0,0.0,,
qdrant-hybrid-search-prefetches,qdrant-search-quality,sonnet,no-skill,2,must,Recommends adding a sparse vector for lexical/exact matching alongside the dense vector (payload filtering gives no ranking score),met,1.0,1.0,,a vector DB's native sparse/BM25 support
qdrant-hybrid-search-prefetches,qdrant-search-quality,sonnet,no-skill,2,must,"Suggests BM25 as the baseline sparse option (built-in, server-side, works out-of-domain)",met,1.0,1.0,,BM25-style lexical search ... is the better fit than a learned sparse model like SPLADE
qdrant-hybrid-search-prefetches,qdrant-search-quality,sonnet,no-skill,2,must,Flags that tokenization/stemming config critically affects exact matches on SKUs / part numbers,met,1.0,1.0,,Standard tokenizers will split codes like `ABC-1234-XL` into fragments
qdrant-hybrid-search-prefetches,qdrant-search-quality,sonnet,no-skill,2,must,Addresses German content — BM25 must be configured per language; several learned options (BM42/miniCOIL/SPLADE FastEmbed) are English-only,met,1.0,1.0,,Use the German (not English) stemmer
qdrant-hybrid-search-prefetches,qdrant-search-quality,sonnet,no-skill,2,bonus,Mentions named vectors must be configured at collection creation (can't be added later),absent,0.0,0.0,,
qdrant-hybrid-search-prefetches,qdrant-search-quality,sonnet,no-skill,2,bonus,"Notes alternatives (SPLADE++ term expansion, external bge-m3 for multilingual) with tradeoffs",met,1.0,1.0,,SPLADE's term-expansion is trained on English corpora (MS MARCO)
qdrant-hybrid-search-prefetches,qdrant-search-quality,sonnet,no-skill,2,avoid,Recommends a sparse model without evaluating quality/resources on the user's own data,clean,0.0,0.0,,
qdrant-hybrid-search-prefetches,qdrant-search-quality,sonnet,no-skill,2,avoid,Proposes payload filtering as the ranking solution for keyword relevance,clean,0.0,0.0,,
qdrant-hybrid-search-prefetches,qdrant-search-quality,sonnet,with-skill,1,must,Recommends adding a sparse vector for lexical/exact matching alongside the dense vector (payload filtering gives no ranking score),met,1.0,1.0,,a named sparse vector alongside your existing dense vector
qdrant-hybrid-search-prefetches,qdrant-search-quality,sonnet,with-skill,1,must,"Suggests BM25 as the baseline sparse option (built-in, server-side, works out-of-domain)",met,1.0,1.0,,**Use BM25** (Qdrant's built-in sparse vector)
qdrant-hybrid-search-prefetches,qdrant-search-quality,sonnet,with-skill,1,must,Flags that tokenization/stemming config critically affects exact matches on SKUs / part numbers,met,1.0,1.0,,Default tokenization/stemming will mangle codes
